City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Weather Description
45,Jamestown,42.097,-79.2353,74.52,97,90,3.0,US,moderate rain
46,Frontignan,43.4485,3.754,76.95,59,0,8.68,FR,clear sky
47,Rikitea,-23.1203,-134.9692,73.04,65,9,8.57,PF,clear sky
48,La Ronge,55.1001,-105.2842,73.62,40,20,10.36,CA,few clouds
49,Hilo,19.7297,-155.09,94.28,65,90,4.61,US,light rain
50,Athabasca,54.7169,-113.2854,67.69,34,67,12.75,CA,broken clouds
51,Couva,10.4225,-61.4675,85.98,57,34,3.0,TT,scattered clouds
52,Ushuaia,-54.8,-68.3,31.66,86,20,3.44,AR,few clouds
53,Hasaki,35.7333,140.8333,75.6,88,7,3.18,JP,clear sky
54,Clyde River,70.4692,-68.5914,48.43,81,90,11.5,CA,overcast clouds
55,Romny,50.751,33.4747,71.15,76,10,3.31,UA,clear sky
56,Carballo,43.213,-8.691,76.42,86,0,3.53,ES,clear sky
57,Nanortalik,60.1432,-45.2371,50.65,68,96,1.32,GL,overcast clouds
58,Klaksvik,62.2266,-6.589,52.72,84,15,24.63,FO,few clouds
59,Carnarvon,-24.8667,113.6333,57.27,58,87,8.05,AU,overcast clouds
60,Dikson,73.5069,80.5464,34.92,91,100,8.43,RU,overcast clouds
61,Chokurdakh,70.6333,147.9167,58.68,55,100,4.05,RU,overcast clouds
62,Husavik,66.0449,-17.3389,51.71,95,100,12.33,IS,overcast clouds
63,Ixtapa,20.7,-105.2,88.83,58,75,9.22,MX,broken clouds
64,Hoquiam,46.9809,-123.8893,69.46,53,90,11.5,US,overcast clouds
65,Cockburn Town,21.4612,-71.1419,82.36,74,40,18.41,TC,scattered clouds
66,Kavieng,-2.5744,150.7967,82.98,77,90,10.36,PG,overcast clouds
67,Aguimes,27.9054,-15.4461,70.66,78,20,25.32,ES,few clouds
68,Sorland,67.667,12.6934,53.82,89,100,20.47,NO,light rain
69,Qasigiannguit,68.8193,-51.1922,57.45,54,50,1.21,GL,scattered clouds
70,Te Anau,-45.4167,167.7167,43.9,94,97,1.92,NZ,overcast clouds
71,Ilulissat,69.2167,-51.1,57.22,41,95,4.61,GL,overcast clouds
72,Tuktoyaktuk,69.4541,-133.0374,57.2,62,75,6.91,CA,broken clouds
73,Bilma,18.6853,12.9164,95.99,25,84,15.97,NE,broken clouds
74,Tahe,52.3333,124.7333,65.03,69,66,3.24,CN,broken clouds
75,Bambanglipuro,-7.95,110.2833,71.78,89,34,3.11,ID,scattered clouds
76,Mataura,-46.1927,168.8643,43.48,99,100,2.46,NZ,overcast clouds
77,Chontalpa,17.7,-93.5167,89.19,55,100,5.93,MX,overcast clouds
78,Isangel,-19.55,169.2667,78.91,89,75,0.0,VU,broken clouds
79,Oudtshoorn,-33.5907,22.2014,44.96,21,0,1.12,ZA,clear sky
80,Upernavik,72.7868,-56.1549,44.58,70,100,28.99,GL,light rain
81,Taucha,51.3833,12.4833,69.62,90,40,8.05,DE,scattered clouds
82,Pangnirtung,66.1451,-65.7125,53.6,71,40,3.44,CA,scattered clouds
83,Matara,5.9485,80.5353,78.89,87,45,11.18,LK,scattered clouds
84,College,64.8569,-147.8028,76.59,57,75,8.05,US,smoke
85,Dax,43.75,-1.1667,68.02,93,1,2.3,FR,clear sky
86,Lavrentiya,65.5833,-171.0,47.55,88,99,14.41,RU,overcast clouds
87,Hambantota,6.1241,81.1185,77.34,100,20,5.75,LK,few clouds
88,Qaanaaq,77.484,-69.3632,36.0,96,97,11.32,GL,overcast clouds
89,Taybad,34.74,60.7756,78.04,22,16,17.9,IR,few clouds
90,Boa Vista,2.8197,-60.6733,84.18,58,40,2.3,BR,scattered clouds
91,Scottsbluff,41.8666,-103.6672,95.77,25,1,3.0,US,clear sky
92,Labuhan,-6.8844,112.2051,74.26,84,100,6.06,ID,overcast clouds
93,Kathu,7.9178,98.3332,83.7,79,8,1.48,TH,clear sky
94,Vaini,-21.2,-175.2,78.96,89,40,9.22,TO,scattered clouds
95,East London,-33.0153,27.9116,58.46,29,0,6.58,ZA,clear sky
96,Half Moon Bay,37.4636,-122.4286,89.82,63,1,10.36,US,clear sky
97,Asau,46.4333,26.4,70.75,68,5,3.51,RO,clear sky
98,Edosaki,35.95,140.3167,80.94,97,13,2.53,JP,few clouds
99,Sibu,2.3,111.8167,75.51,94,40,0.0,MY,scattered clouds
100,Kutum,14.2,24.6667,74.12,61,99,6.11,SD,overcast clouds
101,Bairnsdale,-37.8333,147.6167,46.08,77,87,6.6,AU,overcast clouds
102,Sitka,57.0531,-135.33,58.89,88,90,4.61,US,light rain
103,Hamilton,39.1834,-84.5333,82.31,88,20,0.0,US,few clouds
104,Souillac,-20.5167,57.5167,70.36,88,75,6.91,MU,light rain
105,Hervey Bay,-25.2986,152.8535,55.51,71,2,15.99,AU,clear sky
106,Saint George,37.1041,-113.5841,101.62,32,1,1.99,US,clear sky
107,Ambon,-3.6954,128.1814,75.34,94,40,6.91,ID,scattered clouds
108,Arraial Do Cabo,-22.9661,-42.0278,71.56,88,0,10.36,BR,clear sky
109,Ilhabela,-23.7781,-45.3581,68.85,87,100,2.91,BR,overcast clouds
110,Kualakapuas,-3.0091,114.3876,75.36,91,100,1.7,ID,overcast clouds
111,Cabedelo,-6.9811,-34.8339,75.87,84,4,9.4,BR,clear sky
112,Coihaique,-45.5752,-72.0662,42.75,65,40,8.05,CL,scattered clouds
113,Tasiilaq,65.6145,-37.6368,43.02,66,0,7.63,GL,clear sky
114,Korla,41.7597,86.1469,83.35,31,2,6.08,CN,clear sky
115,Vardo,70.3705,31.1107,53.8,77,87,11.97,NO,light rain
116,Waingapu,-9.6567,120.2641,70.79,67,45,4.99,ID,scattered clouds
117,Port Elizabeth,-33.918,25.5701,46.69,61,40,3.44,ZA,scattered clouds
118,Sola,-13.8833,167.55,81.27,89,75,0.0,VU,broken clouds
119,Mezhdurechensk,53.6942,88.0603,54.32,95,77,3.78,RU,broken clouds
120,Quatre Cocos,-20.2078,57.7625,71.1,73,50,15.35,MU,light rain
121,Hay River,60.8156,-115.7999,55.38,41,75,6.91,CA,broken clouds
122,Saint-Philippe,-21.3585,55.7679,69.39,82,53,15.48,RE,light rain
123,Merauke,-8.4667,140.3333,77.79,88,98,9.17,ID,overcast clouds
124,Hofn,64.2539,-15.2082,55.71,60,3,10.4,IS,clear sky
125,Caravelas,-17.7125,-39.2481,71.8,86,0,7.18,BR,clear sky
126,Fruitvale,39.0817,-108.4968,96.73,20,1,1.01,US,clear sky
127,Galesong,-5.3166,119.3661,75.45,92,100,4.68,ID,overcast clouds
128,Longyearbyen,78.2186,15.6401,48.04,81,75,3.44,SJ,broken clouds
129,Norman Wells,65.282,-126.8329,62.64,31,40,6.91,CA,scattered clouds
130,Esperance,-33.8667,121.9,51.64,80,100,3.94,AU,overcast clouds
131,Wajima,37.4,136.9,78.78,80,50,6.2,JP,scattered clouds
132,Macaubas,-13.0194,-42.6986,73.18,36,44,1.52,BR,scattered clouds
133,Macusani,-14.0833,-70.4333,44.82,56,0,3.49,PE,clear sky
134,Necochea,-38.5473,-58.7368,53.04,58,79,9.78,AR,broken clouds
135,Balkhash,46.844,74.9804,67.21,55,4,6.78,KZ,clear sky
136,Veraval,20.9,70.3667,82.51,85,100,13.73,IN,overcast clouds
137,Pisco,-13.7,-76.2167,68.05,64,20,16.11,PE,few clouds
138,Kruisfontein,-34.0033,24.7314,51.62,23,0,5.97,ZA,clear sky
139,Pacific Grove,36.6177,-121.9166,86.58,80,40,3.0,US,scattered clouds
140,Broken Hill,-31.95,141.4333,46.11,81,90,13.8,AU,overcast clouds
141,Victoria,22.2855,114.1577,84.38,87,100,1.01,HK,overcast clouds
142,Ialibu,-6.2821,143.9935,50.63,87,100,0.69,PG,overcast clouds
143,Liverpool,53.4106,-2.9779,68.29,74,0,1.01,GB,clear sky
144,Awjilah,29.1081,21.2869,81.68,53,0,16.91,LY,clear sky
145,Khatanga,71.9667,102.5,41.04,69,8,4.88,RU,clear sky
146,Mafeteng,-29.823,27.2374,34.0,53,0,1.63,LS,clear sky
147,Sakaiminato,35.55,133.2333,78.78,73,75,2.3,JP,broken clouds
148,Honiara,-9.4333,159.95,84.16,73,33,9.15,SB,scattered clouds
149,Aswan,24.0934,32.907,91.54,15,12,8.7,EG,few clouds
150,Nikolskoye,59.7035,30.7861,76.89,64,23,3.33,RU,few clouds
151,Yonibana,8.4447,-12.245,73.99,97,100,3.38,SL,light rain
152,Mikumi,-7.4041,36.9831,67.62,56,66,3.38,TZ,broken clouds
153,Benguela,-12.5763,13.4055,68.95,90,46,3.8,AO,scattered clouds
154,Mataram,-8.5833,116.1167,74.48,82,89,8.25,ID,overcast clouds
155,Hermanus,-34.4187,19.2345,53.91,78,1,6.08,ZA,clear sky
156,Kaitangata,-46.2817,169.8464,46.06,96,97,1.34,NZ,overcast clouds
157,Mosquera,4.7059,-74.2302,66.29,48,40,10.36,CO,scattered clouds
158,Severo-Yeniseyskiy,60.3725,93.0408,50.0,92,70,1.97,RU,broken clouds
159,Tiksi,71.6872,128.8694,38.25,86,100,12.77,RU,overcast clouds
160,Okitipupa,6.5047,4.7839,69.89,97,100,0.92,NG,overcast clouds
161,Viru,-8.4167,-78.75,65.5,69,6,6.49,PE,clear sky
162,Portland,45.5234,-122.6762,79.52,52,75,1.99,US,broken clouds
163,Ullapool,57.8987,-5.1604,64.76,88,99,12.1,GB,overcast clouds
164,Fortuna,40.5982,-124.1573,83.19,71,1,8.01,US,clear sky
165,Rio Grande,-32.035,-52.0986,53.71,85,11,7.49,BR,few clouds
166,Santa Rosalia,27.3167,-112.2833,88.27,53,2,7.16,MX,clear sky
167,Port Hawkesbury,45.6169,-61.3485,79.02,87,75,4.0,CA,broken clouds
168,Naze,28.3667,129.4833,76.71,84,30,5.95,JP,scattered clouds
169,Collie,-33.3667,116.15,48.16,94,100,0.67,AU,overcast clouds
170,Aranos,-24.1333,19.1167,50.54,44,0,10.29,NA,clear sky
171,Hualmay,-11.0964,-77.6139,65.61,77,11,11.68,PE,few clouds
172,Cidreira,-30.1811,-50.2056,55.63,79,7,6.62,BR,clear sky
173,Vestmannaeyjar,63.4427,-20.2734,50.99,81,75,11.5,IS,broken clouds
174,San Fernando,15.0286,120.6898,78.89,91,98,2.42,PH,moderate rain
175,Alofi,-19.0595,-169.9187,78.69,83,18,17.27,NU,few clouds
176,Faanui,-16.4833,-151.75,79.9,62,6,22.53,PF,clear sky
177,Georgetown,5.4112,100.3354,81.9,78,20,3.0,MY,few clouds
178,Lebu,-37.6167,-73.65,49.89,66,10,15.05,CL,clear sky
179,Waipawa,-41.4122,175.5153,55.45,84,100,22.01,NZ,moderate rain
180,Sarkand,45.41,79.9186,62.24,50,27,6.67,KZ,scattered clouds
181,Ewa Beach,21.3156,-158.0072,85.98,53,90,18.99,US,overcast clouds
182,Helong,42.5397,128.9972,71.98,93,7,1.03,CN,clear sky
183,Petit Goave,18.4314,-72.8669,87.98,63,50,2.98,HT,scattered clouds
184,Tagusao,9.1924,117.8141,79.59,85,100,10.71,PH,overcast clouds
185,Aklavik,68.2191,-135.0107,70.52,52,75,4.61,CA,broken clouds
186,Sao Filipe,14.8961,-24.4956,74.48,81,0,5.44,CV,clear sky
187,Paamiut,61.994,-49.6678,45.86,78,100,5.46,GL,overcast clouds
188,Adrar,20.5022,-10.0711,92.55,25,3,9.73,MR,clear sky
189,Verkhnevilyuysk,63.4453,120.3167,61.2,57,17,5.41,RU,few clouds
190,Bartica,6.4,-58.6167,86.32,93,71,1.92,GY,broken clouds
191,Aragarcas,-15.8975,-52.2508,77.13,27,70,4.56,BR,broken clouds
192,Port Macquarie,-31.4333,152.9167,58.96,53,0,12.68,AU,clear sky
193,Saint-Francois,46.4154,3.9054,62.47,91,90,9.22,FR,overcast clouds
194,Karratha,-20.7377,116.8463,61.72,33,5,13.31,AU,clear sky
195,Chicama,-7.8447,-79.1469,64.94,69,4,8.28,PE,clear sky
196,Solnechnyy,50.7214,136.6319,75.74,84,34,1.61,RU,scattered clouds
197,Guerrero Negro,27.9769,-114.0611,78.03,56,33,17.16,MX,scattered clouds
198,Praia Da Vitoria,38.7333,-27.0667,68.76,88,20,14.16,PT,few clouds
199,Maceio,-9.6658,-35.7353,72.84,94,90,4.61,BR,overcast clouds
200,Balkanabat,39.5108,54.3671,85.55,28,83,5.37,TM,broken clouds
201,Caibarien,22.5206,-79.4669,88.92,73,4,15.59,CU,clear sky
202,Hami,42.8,93.45,85.64,19,0,4.94,CN,clear sky
203,New Norfolk,-42.7826,147.0587,42.66,92,18,2.84,AU,few clouds
204,Neiafu,-18.65,-173.9833,79.48,83,40,11.5,TO,scattered clouds
205,Mapiripan,2.8892,-72.1256,77.63,90,92,5.14,CO,overcast clouds
206,Burnie,-41.0667,145.9167,49.01,89,98,4.63,AU,overcast clouds
207,Itapissuma,-7.7764,-34.8922,75.24,88,6,6.42,BR,clear sky
208,Bethel,41.3712,-73.414,91.67,66,20,4.61,US,few clouds
209,Teya,60.3778,92.6267,52.99,88,87,1.41,RU,overcast clouds
210,Iqaluit,63.7506,-68.5145,73.13,53,75,15.99,CA,broken clouds
211,San Quintin,30.4833,-115.95,74.48,68,9,14.03,MX,clear sky
212,Zhigansk,66.7697,123.3711,60.71,52,43,13.15,RU,scattered clouds
213,Redlands,34.0556,-117.1825,105.69,24,1,1.99,US,clear sky
214,Banjar,-8.19,114.9675,78.66,88,94,4.97,ID,overcast clouds
215,Los Llanos De Aridane,28.6585,-17.9182,68.13,93,20,16.11,ES,few clouds
216,Pinczow,50.5205,20.5265,72.37,89,71,5.95,PL,light rain
217,Luanda,-8.8368,13.2343,73.4,88,75,6.91,AO,broken clouds
218,Baykit,61.67,96.37,58.14,80,54,0.47,RU,broken clouds
219,Imeni Babushkina,59.7573,43.1285,61.61,66,6,4.21,RU,clear sky
220,Zhanaozen,43.3,52.8,81.5,26,68,5.35,KZ,broken clouds
221,Nagorsk,59.3172,50.8078,55.47,87,6,4.99,RU,clear sky
222,Isla Mujeres,21.2311,-86.731,87.85,69,8,9.91,MX,clear sky
223,Nivala,63.9167,24.9667,55.69,73,6,5.64,FI,clear sky
224,Vila Velha,-20.3297,-40.2925,75.15,78,20,11.5,BR,few clouds
225,Vostok,46.4856,135.8833,70.11,87,5,4.18,RU,clear sky
226,Sadiqabad,28.3062,70.1307,92.79,57,93,12.1,PK,overcast clouds
227,Samarai,-10.6167,150.6667,80.11,88,79,12.12,PG,broken clouds
228,Buraydah,26.326,43.975,97.25,15,91,15.05,SA,overcast clouds
229,Bloomfield,40.8068,-74.1854,95.67,48,1,3.0,US,clear sky
230,Horki,54.2861,30.9842,68.86,77,15,0.87,BY,few clouds
231,Komsomolskiy,40.4272,71.7189,65.62,88,40,0.0,UZ,mist
232,Zheleznodorozhnyy,55.7503,38.0042,77.36,64,0,3.8,RU,clear sky
233,Quba,41.3626,48.5152,68.47,46,5,6.62,AZ,clear sky
234,Hit,33.6416,42.8251,94.91,16,0,8.03,IQ,clear sky
235,Amahai,-3.3333,128.9167,76.48,89,100,2.39,ID,light rain
236,Pachino,36.7186,15.0907,75.6,73,0,4.74,IT,clear sky
237,Pierre,44.3683,-100.351,92.28,40,1,18.41,US,clear sky
238,Bergama,39.1207,27.1805,84.92,48,0,5.12,TR,clear sky
239,Port Hardy,50.6996,-127.4199,62.78,72,75,8.05,CA,light rain
240,Motygino,58.1831,94.7592,55.44,94,100,3.4,RU,overcast clouds
241,Olafsvik,64.8945,-23.7142,50.05,91,78,3.96,IS,broken clouds
242,Tilichiki,60.4667,166.1,53.15,84,80,5.93,RU,broken clouds
243,Troitsko-Pechorsk,62.7084,56.1964,61.0,68,88,1.79,RU,overcast clouds
244,Narsaq,60.9167,-46.05,55.62,57,100,1.68,GL,overcast clouds
245,Zhaotong,27.3167,103.7167,62.17,95,100,2.3,CN,light rain
246,Sorong,-0.8833,131.25,77.32,90,92,4.12,ID,overcast clouds
247,Zhireken,52.8249,117.3076,64.51,73,71,2.51,RU,broken clouds
248,Clinton,42.587,-82.9199,70.57,93,90,1.99,US,light rain
249,Mahebourg,-20.4081,57.7,70.25,88,75,6.91,MU,light rain
250,Santa Isabel,-23.3156,-46.2214,65.91,92,100,3.67,BR,overcast clouds
251,Port Hedland,-20.3167,118.5667,51.85,54,15,8.05,AU,few clouds
252,Chiredzi,-21.05,31.6667,61.9,52,100,7.56,ZW,overcast clouds
253,Ossora,59.2353,163.0719,58.95,83,59,8.39,RU,broken clouds
254,Oksfjord,70.2396,22.3479,55.47,88,93,7.67,NO,light rain
255,Irricana,51.3237,-113.6048,82.58,38,4,11.36,CA,clear sky
256,Cabatuan,10.8794,122.486,75.76,89,99,5.75,PH,overcast clouds
257,Beruwala,6.4788,79.9828,79.27,86,77,10.89,LK,broken clouds
258,Prince Rupert,54.3161,-130.3201,56.89,85,90,2.3,CA,moderate rain
259,Emba,48.8264,58.1442,75.61,30,9,8.25,KZ,clear sky
260,Avarua,-21.2078,-159.775,78.85,73,20,20.71,CK,light rain
261,Mar Del Plata,-38.0023,-57.5575,56.08,65,0,1.99,AR,clear sky
262,Crisan,44.9667,29.4667,66.79,60,0,5.82,RO,clear sky
263,Avera,33.194,-82.5271,91.44,57,92,1.28,US,overcast clouds
264,Shitanjing,39.2342,106.3439,75.18,51,28,1.34,CN,scattered clouds
265,Spencer,43.1414,-95.1444,81.77,56,1,8.05,US,clear sky
266,Salalah,17.0151,54.0924,77.09,94,75,5.75,OM,broken clouds
267,Sinnamary,5.3833,-52.95,79.88,79,32,6.67,GF,scattered clouds
268,Severo-Kurilsk,50.6789,156.125,59.2,67,89,2.98,RU,overcast clouds
269,Kropotkin,45.4375,40.5756,77.54,45,20,5.03,RU,few clouds
270,Gat,31.61,34.7642,83.39,81,0,2.48,IL,clear sky
271,Touros,-5.1989,-35.4608,79.7,81,2,11.03,BR,clear sky
272,Tevaitoa,-16.7833,-151.5,80.08,64,29,22.82,PF,scattered clouds
273,Manokwari,-0.8667,134.0833,77.2,84,98,5.99,ID,overcast clouds
274,Santa Cruz De La Palma,28.6835,-17.7642,72.14,78,20,16.11,ES,few clouds
